    æ‡¿Î    : ∏¥‘≠÷µ£¨        ≥§≤®£¨         ÷–≤®£¨        ∂Ã≤® 
  2.432m: 0.000024 , -0.000414 ,  -0.000559, -0.000104 
  2.434m: 0.000024 , -0.000385 ,  -0.000428, 0.000027 
  2.436m: 0.000024 , -0.000354 ,  -0.000294, 0.000164 
  2.438m: 0.000024 , -0.000323 ,  -0.000160, 0.000301 
  2.440m: 0.000024 , -0.000290 ,  -0.000026, 0.000430 
  2.442m: 0.000024 , -0.000257 ,  0.000105, 0.000543 
  2.444m: 0.000024 , -0.000223 ,  0.000232, 0.000636 
  2.446m: 0.000024 , -0.000189 ,  0.000353, 0.000705 
  2.448m: 0.000024 , -0.000153 ,  0.000467, 0.000750 
  2.450m: 0.000024 , -0.000117 ,  0.000572, 0.000773 
  2.452m: 0.000024 , -0.000081 ,  0.000668, 0.000778 
  2.454m: 0.000024 , -0.000045 ,  0.000752, 0.000772 
  2.456m: 0.000024 , -0.000007 ,  0.000825, 0.000760 
  2.458m: 0.000024 , 0.000030 ,  0.000885, 0.000746 
  2.460m: 0.000024 , 0.000067 ,  0.000932, 0.000734 
  2.462m: 0.000024 , 0.000105 ,  0.000966, 0.000724 
  2.464m: 0.000024 , 0.000143 ,  0.000987, 0.000714 
  2.466m: 0.000024 , 0.000180 ,  0.000995, 0.000700 
  2.468m: 0.000024 , 0.000218 ,  0.000990, 0.000678 
  2.470m: 0.000024 , 0.000256 ,  0.000973, 0.000643 
  2.472m: 0.000024 , 0.000293 ,  0.000944, 0.000590 
  2.474m: 0.000024 , 0.000330 ,  0.000905, 0.000517 
  2.476m: 0.000024 , 0.000367 ,  0.000856, 0.000423 
  2.478m: 0.000024 , 0.000403 ,  0.000799, 0.000311 
  2.480m: 0.000024 , 0.000438 ,  0.000735, 0.000186 
  2.482m: 0.000024 , 0.000474 ,  0.000665, 0.000054 
  2.484m: 0.000024 , 0.000508 ,  0.000592, -0.000078 
  2.486m: 0.000024 , 0.000542 ,  0.000515, -0.000203 
  2.488m: 0.000024 , 0.000575 ,  0.000438, -0.000314 
  2.490m: 0.000024 , 0.000608 ,  0.000361, -0.000407 
  2.492m: 0.000024 , 0.000639 ,  0.000286, -0.000481 
  2.494m: 0.000024 , 0.000670 ,  0.000215, -0.000537 
  2.496m: 0.000024 , 0.000699 ,  0.000148, -0.000577 
  2.498m: 0.000024 , 0.000728 ,  0.000088, -0.000607 
  2.500m: 0.000024 , 0.000755 ,  0.000035, -0.000630 
  2.502m: 0.000024 , 0.000782 ,  -0.000009, -0.000651 
  2.504m: 0.000024 , 0.000807 ,  -0.000045, -0.000673 
  2.506m: 0.000024 , 0.000831 ,  -0.000070, -0.000697 
  2.508m: 0.000024 , 0.000854 ,  -0.000085, -0.000721 
  2.510m: 0.000024 , 0.000876 ,  -0.000089, -0.000743 
  2.512m: 0.000024 , 0.000896 ,  -0.000082, -0.000758 
  2.514m: 0.000024 , 0.000915 ,  -0.000064, -0.000760 
  2.516m: 0.000024 , 0.000932 ,  -0.000035, -0.000745 
  2.518m: 0.000024 , 0.000949 ,  0.000004, -0.000709 
  2.520m: 0.000024 , 0.000963 ,  0.000052, -0.000650 
  2.522m: 0.000024 , 0.000976 ,  0.000110, -0.000570 
  2.524m: 0.000024 , 0.000988 ,  0.000175, -0.000472 
  2.526m: 0.000024 , 0.000999 ,  0.000247, -0.000361 
  2.528m: 0.000024 , 0.001007 ,  0.000325, -0.000244 
  2.530m: 0.000024 , 0.001015 ,  0.000407, -0.000126 
  2.532m: 0.000024 , 0.001021 ,  0.000492, -0.000015 
  2.534m: 0.000024 , 0.001025 ,  0.000579, 0.000085 
  2.536m: 0.000024 , 0.001028 ,  0.000666, 0.000172 
  2.538m: 0.000024 , 0.001029 ,  0.000752, 0.000245 
  2.540m: 0.000024 , 0.001028 ,  0.000835, 0.000306 
  2.542m: 0.000024 , 0.001027 ,  0.000913, 0.000358 
  2.544m: 0.000024 , 0.001023 ,  0.000986, 0.000405 
  2.546m: 0.000024 , 0.001019 ,  0.001053, 0.000452 
  2.548m: 0.000024 , 0.001012 ,  0.001111, 0.000500 
  2.550m: 0.000024 , 0.001005 ,  0.001160, 0.000552 
  2.552m: 0.000024 , 0.000995 ,  0.001198, 0.000606 
  2.554m: 0.000024 , 0.000985 ,  0.001227, 0.000660 
  2.556m: 0.000024 , 0.000973 ,  0.001243, 0.000709 
  2.558m: 0.000024 , 0.000959 ,  0.001248, 0.000748 
  2.560m: 0.000024 , 0.000945 ,  0.001241, 0.000772 
  2.562m: 0.000024 , 0.000929 ,  0.001222, 0.000776 
  2.564m: 0.000024 , 0.000911 ,  0.001191, 0.000758 
  2.566m: 0.000024 , 0.000893 ,  0.001148, 0.000718 
  2.568m: 0.000024 , 0.000873 ,  0.001093, 0.000657 
  2.570m: 0.000024 , 0.000852 ,  0.001029, 0.000579 
  2.572m: 0.000024 , 0.000830 ,  0.000954, 0.000489 
  2.574m: 0.000024 , 0.000807 ,  0.000871, 0.000393 
  2.576m: 0.000024 , 0.000783 ,  0.000780, 0.000297 
  2.578m: 0.000024 , 0.000758 ,  0.000682, 0.000206 
  2.580m: 0.000023 , 0.000732 ,  0.000580, 0.000123 
  2.582m: 0.000023 , 0.000705 ,  0.000473, 0.000049 
  2.584m: 0.000023 , 0.000677 ,  0.000364, -0.000017 
  2.586m: 0.000023 , 0.000648 ,  0.000253, -0.000077 
  2.588m: 0.000023 , 0.000619 ,  0.000143, -0.000135 
  2.590m: 0.000023 , 0.000589 ,  0.000035, -0.000194 
  2.592m: 0.000023 , 0.000559 ,  -0.000070, -0.000257 
  2.594m: 0.000023 , 0.000528 ,  -0.000170, -0.000325 
  2.596m: 0.000023 , 0.000496 ,  -0.000265, -0.000399 
  2.598m: 0.000023 , 0.000464 ,  -0.000353, -0.000475 
  2.600m: 0.000023 , 0.000432 ,  -0.000433, -0.000550 
  2.602m: 0.000023 , 0.000399 ,  -0.000504, -0.000620 
  2.604m: 0.000023 , 0.000366 ,  -0.000566, -0.000678 
  2.606m: 0.000023 , 0.000333 ,  -0.000618, -0.000720 
  2.608m: 0.000023 , 0.000299 ,  -0.000659, -0.000742 
  2.610m: 0.000023 , 0.000266 ,  -0.000690, -0.000743 
  2.612m: 0.000023 , 0.000232 ,  -0.000709, -0.000722 
  2.614m: 0.000023 , 0.000199 ,  -0.000718, -0.000682 
  2.616m: 0.000023 , 0.000165 ,  -0.000717, -0.000628 
  2.618m: 0.000023 , 0.000132 ,  -0.000706, -0.000563 
  2.620m: 0.000023 , 0.000099 ,  -0.000685, -0.000494 
  2.622m: 0.000023 , 0.000066 ,  -0.000655, -0.000425 
  2.624m: 0.000023 , 0.000034 ,  -0.000618, -0.000358 
  2.626m: 0.000023 , 0.000002 ,  -0.000574, -0.000297 
  2.628m: 0.000023 , -0.000030 ,  -0.000524, -0.000240 
  2.630m: 0.000023 , -0.000061 ,  -0.000469, -0.000185 
  2.632m: 0.000023 , -0.000091 ,  -0.000411, -0.000131 
  2.634m: 0.000023 , -0.000121 ,  -0.000351, -0.000073 
  2.636m: 0.000023 , -0.000151 ,  -0.000289, -0.000010 
  2.638m: 0.000023 , -0.000179 ,  -0.000229, 0.000062 
  2.640m: 0.000023 , -0.000207 ,  -0.000170, 0.000142 
  2.642m: 0.000023 , -0.000234 ,  -0.000114, 0.000229 
  2.644m: 0.000023 , -0.000261 ,  -0.000061, 0.000319 
  2.646m: 0.000023 , -0.000286 ,  -0.000014, 0.000408 
  2.648m: 0.000023 , -0.000311 ,  0.000027, 0.000490 
  2.650m: 0.000023 , -0.000335 ,  0.000061, 0.000561 
  2.652m: 0.000023 , -0.000357 ,  0.000087, 0.000616 
  2.654m: 0.000023 , -0.000379 ,  0.000106, 0.000653 
  2.656m: 0.000023 , -0.000400 ,  0.000115, 0.000670 
  2.658m: 0.000023 , -0.000419 ,  0.000116, 0.000668 
  2.660m: 0.000023 , -0.000438 ,  0.000107, 0.000651 
  2.662m: 0.000023 , -0.000455 ,  0.000090, 0.000621 
  2.664m: 0.000023 , -0.000471 ,  0.000063, 0.000584 
  2.666m: 0.000023 , -0.000486 ,  0.000028, 0.000543 
  2.668m: 0.000023 , -0.000500 ,  -0.000015, 0.000502 
  2.670m: 0.000023 , -0.000513 ,  -0.000065, 0.000463 
  2.672m: 0.000023 , -0.000525 ,  -0.000122, 0.000425 
  2.674m: 0.000023 , -0.000535 ,  -0.000185, 0.000388 
  2.676m: 0.000023 , -0.000544 ,  -0.000253, 0.000349 
  2.678m: 0.000023 , -0.000552 ,  -0.000324, 0.000305 
  2.680m: 0.000023 , -0.000558 ,  -0.000398, 0.000252 
  2.682m: 0.000023 , -0.000564 ,  -0.000474, 0.000190 
  2.684m: 0.000023 , -0.000568 ,  -0.000549, 0.000116 
  2.686m: 0.000023 , -0.000570 ,  -0.000624, 0.000032 
  2.688m: 0.000023 , -0.000572 ,  -0.000696, -0.000059 
  2.690m: 0.000023 , -0.000572 ,  -0.000766, -0.000154 
  2.692m: 0.000023 , -0.000572 ,  -0.000830, -0.000248 
  2.694m: 0.000023 , -0.000569 ,  -0.000889, -0.000336 
  2.696m: 0.000023 , -0.000566 ,  -0.000941, -0.000413 
  2.698m: 0.000023 , -0.000562 ,  -0.000986, -0.000476 
  2.700m: 0.000023 , -0.000556 ,  -0.001023, -0.000522 
  2.702m: 0.000023 , -0.000549 ,  -0.001050, -0.000553 
  2.704m: 0.000023 , -0.000542 ,  -0.001069, -0.000568 
  2.706m: 0.000023 , -0.000533 ,  -0.001077, -0.000571 
  2.708m: 0.000023 , -0.000523 ,  -0.001075, -0.000566 
  2.710m: 0.000023 , -0.000512 ,  -0.001064, -0.000555 
  2.712m: 0.000023 , -0.000500 ,  -0.001042, -0.000543 
  2.714m: 0.000023 , -0.000487 ,  -0.001011, -0.000530 
  2.716m: 0.000023 , -0.000473 ,  -0.000970, -0.000517 
  2.718m: 0.000023 , -0.000458 ,  -0.000920, -0.000504 
  2.720m: 0.000023 , -0.000442 ,  -0.000862, -0.000487 
  2.722m: 0.000023 , -0.000425 ,  -0.000797, -0.000465 
  2.724m: 0.000023 , -0.000408 ,  -0.000725, -0.000433 
  2.726m: 0.000023 , -0.000390 ,  -0.000647, -0.000390 
  2.728m: 0.000023 , -0.000371 ,  -0.000565, -0.000334 
  2.730m: 0.000023 , -0.000351 ,  -0.000479, -0.000265 
  2.732m: 0.000023 , -0.000331 ,  -0.000391, -0.000185 
  2.734m: 0.000023 , -0.000310 ,  -0.000302, -0.000097 
  2.736m: 0.000023 , -0.000289 ,  -0.000213, -0.000005 
  2.738m: 0.000023 , -0.000267 ,  -0.000125, 0.000086 
  2.740m: 0.000023 , -0.000245 ,  -0.000040, 0.000172 
  2.742m: 0.000023 , -0.000222 ,  0.000043, 0.000249 
  2.744m: 0.000023 , -0.000199 ,  0.000120, 0.000314 
  2.746m: 0.000023 , -0.000176 ,  0.000193, 0.000366 
  2.748m: 0.000023 , -0.000153 ,  0.000259, 0.000405 
  2.750m: 0.000023 , -0.000129 ,  0.000318, 0.000434 
  2.752m: 0.000023 , -0.000105 ,  0.000370, 0.000455 
  2.754m: 0.000023 , -0.000081 ,  0.000413, 0.000471 
  2.756m: 0.000023 , -0.000057 ,  0.000448, 0.000485 
  2.758m: 0.000023 , -0.000033 ,  0.000475, 0.000498 
  2.760m: 0.000023 , -0.000009 ,  0.000492, 0.000510 
  2.762m: 0.000023 , 0.000015 ,  0.000501, 0.000522 
  2.764m: 0.000023 , 0.000039 ,  0.000502, 0.000531 
  2.766m: 0.000023 , 0.000063 ,  0.000494, 0.000534 
  2.768m: 0.000023 , 0.000086 ,  0.000479, 0.000529 
  2.770m: 0.000023 , 0.000109 ,  0.000457, 0.000511 
  2.772m: 0.000023 , 0.000132 ,  0.000428, 0.000481 
  2.774m: 0.000023 , 0.000155 ,  0.000394, 0.000435 
  2.776m: 0.000023 , 0.000177 ,  0.000355, 0.000377 
  2.778m: 0.000023 , 0.000199 ,  0.000312, 0.000306 
  2.780m: 0.000023 , 0.000220 ,  0.000266, 0.000228 
  2.782m: 0.000023 , 0.000240 ,  0.000219, 0.000146 
  2.784m: 0.000023 , 0.000260 ,  0.000171, 0.000064 
  2.786m: 0.000023 , 0.000280 ,  0.000123, -0.000014 
  2.788m: 0.000023 , 0.000299 ,  0.000076, -0.000085 
  2.790m: 0.000023 , 0.000317 ,  0.000032, -0.000146 
  2.792m: 0.000023 , 0.000334 ,  -0.000009, -0.000199 
  2.794m: 0.000023 , 0.000351 ,  -0.000046, -0.000244 
  2.796m: 0.000023 , 0.000367 ,  -0.000078, -0.000282 
  2.798m: 0.000023 , 0.000382 ,  -0.000104, -0.000317 
  2.800m: 0.000023 , 0.000396 ,  -0.000124, -0.000350 
  2.802m: 0.000023 , 0.000409 ,  -0.000137, -0.000383 
  2.804m: 0.000023 , 0.000422 ,  -0.000143, -0.000417 
  2.806m: 0.000023 , 0.000434 ,  -0.000142, -0.000451 
  2.808m: 0.000023 , 0.000444 ,  -0.000133, -0.000483 
  2.810m: 0.000023 , 0.000454 ,  -0.000117, -0.000511 
  2.812m: 0.000023 , 0.000463 ,  -0.000093, -0.000532 
  2.814m: 0.000023 , 0.000471 ,  -0.000062, -0.000542 
  2.816m: 0.000023 , 0.000478 ,  -0.000025, -0.000539 
  2.818m: 0.000023 , 0.000484 ,  0.000019, -0.000522 
  2.820m: 0.000023 , 0.000489 ,  0.000068, -0.000490 
  2.822m: 0.000023 , 0.000493 ,  0.000122, -0.000445 
  2.824m: 0.000023 , 0.000495 ,  0.000180, -0.000389 
  2.826m: 0.000023 , 0.000497 ,  0.000241, -0.000326 
  2.828m: 0.000023 , 0.000498 ,  0.000305, -0.000259 
  2.830m: 0.000023 , 0.000498 ,  0.000369, -0.000191 
  2.832m: 0.000023 , 0.000497 ,  0.000435, -0.000126 
  2.834m: 0.000023 , 0.000495 ,  0.000499, -0.000066 
  2.836m: 0.000023 , 0.000492 ,  0.000562, -0.000012 
  2.838m: 0.000023 , 0.000488 ,  0.000622, 0.000037 
  2.840m: 0.000023 , 0.000482 ,  0.000678, 0.000083 
  2.842m: 0.000023 , 0.000476 ,  0.000730, 0.000126 
  2.844m: 0.000023 , 0.000469 ,  0.000776, 0.000170 
  2.846m: 0.000023 , 0.000461 ,  0.000817, 0.000215 
  2.848m: 0.000023 , 0.000453 ,  0.000851, 0.000262 
  2.850m: 0.000023 , 0.000443 ,  0.000877, 0.000311 
  2.852m: 0.000023 , 0.000432 ,  0.000896, 0.000361 
  2.854m: 0.000023 , 0.000421 ,  0.000907, 0.000409 
  2.856m: 0.000023 , 0.000408 ,  0.000909, 0.000451 
  2.858m: 0.000023 , 0.000395 ,  0.000904, 0.000486 
  2.860m: 0.000023 , 0.000381 ,  0.000890, 0.000510 
  2.862m: 0.000023 , 0.000367 ,  0.000868, 0.000520 
  2.864m: 0.000023 , 0.000351 ,  0.000838, 0.000517 
  2.866m: 0.000023 , 0.000335 ,  0.000801, 0.000500 
  2.868m: 0.000023 , 0.000318 ,  0.000756, 0.000470 
  2.870m: 0.000022 , 0.000301 ,  0.000706, 0.000432 
  2.872m: 0.000022 , 0.000283 ,  0.000650, 0.000386 
  2.874m: 0.000022 , 0.000265 ,  0.000590, 0.000337 
  2.876m: 0.000022 , 0.000246 ,  0.000525, 0.000287 
  2.878m: 0.000022 , 0.000226 ,  0.000457, 0.000239 
  2.880m: 0.000022 , 0.000206 ,  0.000388, 0.000193 
  2.882m: 0.000022 , 0.000186 ,  0.000317, 0.000149 
  2.884m: 0.000022 , 0.000165 ,  0.000245, 0.000107 
  2.886m: 0.000022 , 0.000144 ,  0.000175, 0.000065 
  2.888m: 0.000022 , 0.000122 ,  0.000106, 0.000021 
  2.890m: 0.000022 , 0.000101 ,  0.000040, -0.000027 
  2.892m: 0.000022 , 0.000079 ,  -0.000023, -0.000078 
  2.894m: 0.000022 , 0.000057 ,  -0.000081, -0.000134 
  2.896m: 0.000022 , 0.000035 ,  -0.000135, -0.000193 
  2.898m: 0.000022 , 0.000012 ,  -0.000183, -0.000252 
  2.900m: 0.000022 , -0.000010 ,  -0.000225, -0.000309 
  2.902m: 0.000022 , -0.000032 ,  -0.000261, -0.000362 
  2.904m: 0.000022 , -0.000055 ,  -0.000290, -0.000406 
  2.906m: 0.000022 , -0.000077 ,  -0.000313, -0.000440 
  2.908m: 0.000022 , -0.000099 ,  -0.000328, -0.000462 
  2.910m: 0.000022 , -0.000121 ,  -0.000336, -0.000471 
  2.912m: 0.000022 , -0.000143 ,  -0.000337, -0.000468 
  2.914m: 0.000022 , -0.000164 ,  -0.000332, -0.000455 
  2.916m: 0.000022 , -0.000186 ,  -0.000321, -0.000434 
  2.918m: 0.000022 , -0.000207 ,  -0.000304, -0.000408 
  2.920m: 0.000022 , -0.000228 ,  -0.000282, -0.000379 
  2.922m: 0.000022 , -0.000248 ,  -0.000255, -0.000348 
  2.924m: 0.000022 , -0.000268 ,  -0.000225, -0.000318 
  2.926m: 0.000022 , -0.000287 ,  -0.000191, -0.000287 
  2.928m: 0.000022 , -0.000306 ,  -0.000155, -0.000257 
  2.930m: 0.000022 , -0.000325 ,  -0.000118, -0.000224 
  2.932m: 0.000022 , -0.000343 ,  -0.000080, -0.000188 
  2.934m: 0.000022 , -0.000360 ,  -0.000042, -0.000147 
  2.936m: 0.000022 , -0.000377 ,  -0.000006, -0.000101 
  2.938m: 0.000022 , -0.000393 ,  0.000029, -0.000048 
  2.940m: 0.000022 , -0.000409 ,  0.000061, 0.000010 
  2.942m: 0.000022 , -0.000424 ,  0.000090, 0.000072 
  2.944m: 0.000022 , -0.000438 ,  0.000115, 0.000135 
  2.946m: 0.000022 , -0.000452 ,  0.000135, 0.000197 
  2.948m: 0.000022 , -0.000465 ,  0.000150, 0.000254 
  2.950m: 0.000022 , -0.000477 ,  0.000160, 0.000303 
  2.952m: 0.000022 , -0.000488 ,  0.000164, 0.000344 
  2.954m: 0.000022 , -0.000498 ,  0.000162, 0.000374 
  2.956m: 0.000022 , -0.000508 ,  0.000153, 0.000393 
  2.958m: 0.000022 , -0.000517 ,  0.000139, 0.000404 
  2.960m: 0.000022 , -0.000525 ,  0.000118, 0.000406 
  2.962m: 0.000022 , -0.000532 ,  0.000092, 0.000402 
  2.964m: 0.000022 , -0.000539 ,  0.000060, 0.000394 
  2.966m: 0.000022 , -0.000544 ,  0.000023, 0.000384 
  2.968m: 0.000022 , -0.000549 ,  -0.000018, 0.000373 
  2.970m: 0.000022 , -0.000553 ,  -0.000064, 0.000360 
  2.972m: 0.000022 , -0.000556 ,  -0.000113, 0.000346 
  2.974m: 0.000022 , -0.000558 ,  -0.000165, 0.000329 
  2.976m: 0.000022 , -0.000559 ,  -0.000218, 0.000307 
  2.978m: 0.000022 , -0.000560 ,  -0.000273, 0.000280 
  2.980m: 0.000022 , -0.000559 ,  -0.000328, 0.000246 
  2.982m: 0.000022 , -0.000558 ,  -0.000383, 0.000204 
  2.984m: 0.000022 , -0.000556 ,  -0.000436, 0.000155 
  2.986m: 0.000022 , -0.000553 ,  -0.000488, 0.000099 
  2.988m: 0.000022 , -0.000549 ,  -0.000536, 0.000040 
  2.990m: 0.000022 , -0.000545 ,  -0.000581, -0.000021 
  2.992m: 0.000022 , -0.000539 ,  -0.000622, -0.000082 
  2.994m: 0.000022 , -0.000533 ,  -0.000658, -0.000138 
  2.996m: 0.000022 , -0.000526 ,  -0.000688, -0.000189 
  2.998m: 0.000022 , -0.000519 ,  -0.000713, -0.000232 
  3.000m: 0.000022 , -0.000510 ,  -0.000732, -0.000267 
  3.002m: 0.000022 , -0.000501 ,  -0.000744, -0.000295 
  3.004m: 0.000022 , -0.000492 ,  -0.000749, -0.000315 
  3.006m: 0.000022 , -0.000481 ,  -0.000748, -0.000330 
  3.008m: 0.000022 , -0.000470 ,  -0.000740, -0.000342 
  3.010m: 0.000022 , -0.000459 ,  -0.000725, -0.000350 
  3.012m: 0.000022 , -0.000446 ,  -0.000704, -0.000358 
  3.014m: 0.000022 , -0.000434 ,  -0.000677, -0.000363 
  3.016m: 0.000022 , -0.000420 ,  -0.000644, -0.000367 
  3.018m: 0.000022 , -0.000406 ,  -0.000607, -0.000368 
  3.020m: 0.000022 , -0.000392 ,  -0.000564, -0.000364 
  3.022m: 0.000022 , -0.000377 ,  -0.000518, -0.000355 
  3.024m: 0.000022 , -0.000362 ,  -0.000468, -0.000337 
  3.026m: 0.000022 , -0.000347 ,  -0.000415, -0.000312 
  3.028m: 0.000022 , -0.000331 ,  -0.000361, -0.000278 
  3.030m: 0.000022 , -0.000315 ,  -0.000306, -0.000236 
  3.032m: 0.000022 , -0.000298 ,  -0.000250, -0.000188 
  3.034m: 0.000022 , -0.000281 ,  -0.000194, -0.000135 
  3.036m: 0.000022 , -0.000264 ,  -0.000140, -0.000080 
  3.038m: 0.000022 , -0.000247 ,  -0.000088, -0.000026 
  3.040m: 0.000022 , -0.000230 ,  -0.000038, 0.000026 
  3.042m: 0.000022 , -0.000212 ,  0.000008, 0.000074 
  3.044m: 0.000022 , -0.000195 ,  0.000051, 0.000116 
  3.046m: 0.000022 , -0.000177 ,  0.000090, 0.000153 
  3.048m: 0.000022 , -0.000159 ,  0.000124, 0.000185 
  3.050m: 0.000022 , -0.000142 ,  0.000152, 0.000213 
  3.052m: 0.000022 , -0.000124 ,  0.000176, 0.000238 
  3.054m: 0.000022 , -0.000106 ,  0.000194, 0.000262 
  3.056m: 0.000022 , -0.000089 ,  0.000207, 0.000284 
  3.058m: 0.000022 , -0.000072 ,  0.000214, 0.000305 
  3.060m: 0.000022 , -0.000054 ,  0.000215, 0.000325 
  3.062m: 0.000022 , -0.000037 ,  0.000212, 0.000343 
  3.064m: 0.000022 , -0.000021 ,  0.000203, 0.000357 
  3.066m: 0.000022 , -0.000004 ,  0.000190, 0.000365 
  3.068m: 0.000022 , 0.000012 ,  0.000173, 0.000366 
  3.070m: 0.000022 , 0.000028 ,  0.000153, 0.000360 
  3.072m: 0.000022 , 0.000044 ,  0.000129, 0.000344 
  3.074m: 0.000022 , 0.000059 ,  0.000102, 0.000320 
  3.076m: 0.000022 , 0.000074 ,  0.000074, 0.000288 
  3.078m: 0.000022 , 0.000088 ,  0.000045, 0.000250 
  3.080m: 0.000022 , 0.000102 ,  0.000015, 0.000207 
  3.082m: 0.000022 , 0.000116 ,  -0.000014, 0.000162 
  3.084m: 0.000022 , 0.000129 ,  -0.000043, 0.000117 
  3.086m: 0.000022 , 0.000142 ,  -0.000071, 0.000073 
  3.088m: 0.000022 , 0.000154 ,  -0.000096, 0.000032 
  3.090m: 0.000022 , 0.000165 ,  -0.000118, -0.000006 
  3.092m: 0.000022 , 0.000176 ,  -0.000138, -0.000042 
  3.094m: 0.000022 , 0.000187 ,  -0.000153, -0.000076 
  3.096m: 0.000022 , 0.000196 ,  -0.000165, -0.000108 
  3.098m: 0.000022 , 0.000206 ,  -0.000172, -0.000139 
  3.100m: 0.000022 , 0.000214 ,  -0.000174, -0.000171 
  3.102m: 0.000022 , 0.000222 ,  -0.000172, -0.000203 
  3.104m: 0.000022 , 0.000230 ,  -0.000165, -0.000235 
  3.106m: 0.000022 , 0.000236 ,  -0.000152, -0.000265 
  3.108m: 0.000022 , 0.000242 ,  -0.000135, -0.000293 
  3.110m: 0.000022 , 0.000248 ,  -0.000113, -0.000317 
  3.112m: 0.000022 , 0.000252 ,  -0.000087, -0.000335 
  3.114m: 0.000022 , 0.000257 ,  -0.000056, -0.000346 
  3.116m: 0.000022 , 0.000260 ,  -0.000022, -0.000349 
  3.118m: 0.000022 , 0.000263 ,  0.000016, -0.000344 
  3.120m: 0.000022 , 0.000265 ,  0.000056, -0.000331 
  3.122m: 0.000022 , 0.000266 ,  0.000099, -0.000310 
  3.124m: 0.000022 , 0.000267 ,  0.000143, -0.000284 
  3.126m: 0.000022 , 0.000267 ,  0.000189, -0.000253 
  3.128m: 0.000022 , 0.000266 ,  0.000235, -0.000221 
  3.130m: 0.000022 , 0.000265 ,  0.000280, -0.000187 
  3.132m: 0.000022 , 0.000263 ,  0.000325, -0.000153 
  3.134m: 0.000022 , 0.000261 ,  0.000368, -0.000121 
  3.136m: 0.000022 , 0.000258 ,  0.000409, -0.000088 
  3.138m: 0.000022 , 0.000254 ,  0.000448, -0.000057 
  3.140m: 0.000022 , 0.000250 ,  0.000483, -0.000025 
  3.142m: 0.000022 , 0.000245 ,  0.000514, 0.000008 
  3.144m: 0.000022 , 0.000239 ,  0.000541, 0.000043 
  3.146m: 0.000022 , 0.000233 ,  0.000563, 0.000079 
  3.148m: 0.000022 , 0.000227 ,  0.000581, 0.000116 
  3.150m: 0.000022 , 0.000219 ,  0.000593, 0.000154 
  3.152m: 0.000022 , 0.000212 ,  0.000600, 0.000191 
  3.154m: 0.000022 , 0.000204 ,  0.000602, 0.000226 
  3.156m: 0.000022 , 0.000195 ,  0.000598, 0.000256 
  3.158m: 0.000022 , 0.000186 ,  0.000589, 0.000282 
  3.160m: 0.000021 , 0.000177 ,  0.000575, 0.000301 
  3.162m: 0.000021 , 0.000167 ,  0.000556, 0.000312 
  3.164m: 0.000021 , 0.000157 ,  0.000533, 0.000316 
  3.166m: 0.000021 , 0.000146 ,  0.000505, 0.000313 
  3.168m: 0.000021 , 0.000135 ,  0.000473, 0.000304 
  3.170m: 0.000021 , 0.000124 ,  0.000438, 0.000291 
  3.172m: 0.000021 , 0.000112 ,  0.000401, 0.000273 
  3.174m: 0.000021 , 0.000101 ,  0.000361, 0.000253 
  3.176m: 0.000021 , 0.000089 ,  0.000320, 0.000232 
  3.178m: 0.000021 , 0.000076 ,  0.000277, 0.000210 
  3.180m: 0.000021 , 0.000064 ,  0.000234, 0.000187 
  3.182m: 0.000021 , 0.000051 ,  0.000192, 0.000162 
  3.184m: 0.000021 , 0.000039 ,  0.000150, 0.000137 
  3.186m: 0.000021 , 0.000026 ,  0.000109, 0.000108 
  3.188m: 0.000021 , 0.000013 ,  0.000071, 0.000078 
  3.190m: 0.000021 , 0.000000 ,  0.000034, 0.000044 
  3.192m: 0.000021 , -0.000013 ,  0.000001, 0.000007 
  3.194m: 0.000021 , -0.000026 ,  -0.000029, -0.000031 
  3.196m: 0.000021 , -0.000039 ,  -0.000056, -0.000071 
  3.198m: 0.000021 , -0.000052 ,  -0.000078, -0.000111 
  3.200m: 0.000021 , -0.000065 ,  -0.000097, -0.000148 
  3.202m: 0.000021 , -0.000077 ,  -0.000111, -0.000183 
  3.204m: 0.000021 , -0.000090 ,  -0.000121, -0.000212 
  3.206m: 0.000021 , -0.000102 ,  -0.000127, -0.000236 
  3.208m: 0.000021 , -0.000115 ,  -0.000128, -0.000255 
  3.210m: 0.000021 , -0.000127 ,  -0.000126, -0.000267 
  3.212m: 0.000021 , -0.000139 ,  -0.000119, -0.000273 
  3.214m: 0.000021 , -0.000150 ,  -0.000110, -0.000275 
  3.216m: 0.000021 , -0.000162 ,  -0.000096, -0.000273 
  3.218m: 0.000021 , -0.000173 ,  -0.000080, -0.000268 
  3.220m: 0.000021 , -0.000183 ,  -0.000062, -0.000261 
  3.222m: 0.000021 , -0.000194 ,  -0.000041, -0.000252 
  3.224m: 0.000021 , -0.000204 ,  -0.000019, -0.000241 
  3.226m: 0.000021 , -0.000214 ,  0.000004, -0.000228 
  3.228m: 0.000021 , -0.000223 ,  0.000027, -0.000212 
  3.230m: 0.000021 , -0.000232 ,  0.000050, -0.000194 
  3.232m: 0.000021 , -0.000240 ,  0.000073, -0.000171 
  3.234m: 0.000021 , -0.000248 ,  0.000094, -0.000145 
  3.236m: 0.000021 , -0.000256 ,  0.000114, -0.000114 
  3.238m: 0.000021 , -0.000263 ,  0.000131, -0.000081 
